S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.028,-0.728,-1.556,-0.016,-0.252,-1.032
-0.028,-0.848,-1.552,-0.012,-0.220,-1.032
-0.052,-0.812,-1.556,0.060,-0.092,-1.040
-0.056,-1.000,-1.520,0.080,-0.164,-1.028
-0.032,-0.884,-1.536,0.084,-0.240,-1.016
-0.028,-0.920,-1.528,0.056,0.028,-1.64
-0.076,-1.036,-1.496,0.100,0.020,-1.052
-0.024,-0.744,-1.552,-0.032,-0.352,-1.008
-0.072,-0.936,-1.504,0.012,-0.340,-1.008
-0.032,-0.688,-1.580,0.084,-0.080,-1.036
-0.048,-0.708,-1.560,0.064,-0.248,-1.020
-0.076,-0.864,-1.552,0.036,-0.240,-1.024
-0.016,-0.628,-1.584,0.148,-0.052,-1.032
-0.064,-0.964,-1.536,0.020,-0.216,-1.028
-0.032,-0.792,-1.568,0.052,-0.332,-1.000
-0.084,-1.076,-1.500,0.084,-0.092,-1.032
-0.056,-0.976,-1.520,0.084,-0.100,-1.036
-0.060,-0.916,-1.532,0.104,-0.320,-0.996
-0.076,-0.948,-1.524,0.084,-0.036,-1.044
-0.032,-0.764,-1.576,0.096,-0.028,-1.052
-0.064,-1.060,-1.508,0.008,-0.264,-1.016
-0.068,-0.968,-1.524,0.072,-0.076,-1.044
-0.068,-1.084,-1.496,0.044,-0.120,-1.052
-0.100,-1.176,-1.468,0.048,-0.272,-1.016
-0.064,-0.992,-1.508,0.020,-0.268,-1.020
-0.104,-1.152,-1.476,0.152,-0.048,-1.036
-0.080,-0.880,-1.528,0.048,-0.332,-1.004
-0.056,-0.908,-1.524,0.032,-0.260,-1.016
-0.040,-0.784,-1.552,0.076,-0.060,-1.048
-0.084,-0.872,-1.536,0.088,-0.352,-0.996
-0.092,-1.080,-1.500,0.068,-0.300,-1.012
-0.084,-0.996,-1.528,0.132,0.028,-1.044
-0.104,-1.160,-1.464,0.120,-0.080,-1.036
-0.076,-1.148,-1.484,0.056,-0.276,-1.012
-0.052,-0.928,-1.520,0.104,-0.128,-1.040
-0.072,-1.016,-1.516,0.076,-0.296,-1.008
-0.084,-0.988,-1.504,0.116,-0.084,-1.036
-0.040,-0.924,-1.544,0.144,-0.048,-1.040
-0.068,-1.080,-1.500,0.060,-0.232,-1.012
