S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.144,-0.176,-1.012,0.044,0.072,-1.244
0.136,-0.160,-1.012,0.064,0.116,-1.240
0.024,-0.108,-1.024,0.004,-0.080,-1.252
0.052,-0.172,-1.020,-0.012,-0.096,-1.256
0.044,-0.124,-1.024,0.036,0.176,-1.236
0.072,-0.112,-1.016,0.024,-0.044,-1.252
0.052,-0.216,-1.020,0.048,0.020,-1.252
0.120,-0.144,-1.020,0.020,0.060,-1.248
0.060,-0.220,-1.020,0.084,0.112,-1.236
0.152,0.116,-1.048,0.052,0.080,-1.244
0.124,0.028,-1.048,0.024,-0.036,-1.252
0.100,-0.192,-1.008,0.048,0.092,-1.236
0.116,-0.212,-1.008,0.052,0.136,-1.240
0.136,-0.112,-1.016,0.012,-0.020,-1.244
0.092,-0.072,-1.028,0.000,-0.028,-1.256
0.120,-0.112,-1.020,0.072,0.192,-1.244
0.068,-0.204,-1.004,0.020,-0.024,-1.256
0.096,-0.076,-1.016,0.044,-0.064,-1.256
0.136,-0.128,-1.016,0.068,0.180,-1.248
0.132,-0.144,-1.012,-0.012,-0.080,-1.256
0.160,-0.096,-1.012,-0.024,-0.112,-1.256
0.076,-0.160,-1.012,0.076,0.268,-1.228
0.060,-0.164,-1.012,0.028,-0.128,-1.260
0.068,-0.120,-1.020,0.024,-0.120,-1.248
0.068,-0.236,-1.008,0.040,0.172,-1.240
-0.008,-0.240,-1.020,0.052,0.040,-1.252
0.112,-0.140,-1.016,0.052,0.104,-1.260
0.168,0.052,-1.032,0.020,-0.004,-1.252
0.140,-0.004,-1.040,0.044,0.072,-1.248
0.080,-0.156,-1.016,0.040,0.088,-1.244
0.092,-0.028,-1.028,0.016,0.040,-1.252
-0.008,-0.184,-1.024,0.004,0.088,-1.248
0.028,-0.280,-1.012,0.012,0.060,-1.252
0.008,-0.332,-1.000,0.088,0.072,-1.240
0.120,0.040,-1.044,0.024,0.144,-1.244
0.092,-0.120,-1.020,0.008,0.116,-1.248
0.156,-0.036,-1.024,0.044,0.076,-1.248
0.068,-0.108,-1.016,0.056,0.048,-1.252
0.132,-0.020,-1.032,0.060,0.028,-1.244
-0.020,-0.332,-1.000,0.000,0.044,-1.252
0.040,-0.284,-1.008,0.028,-0.088,-1.252
0.056,-0.188,-1.016,0.044,-0.040,-1.252
0.124,-0.112,-1.028,0.024,0.152,-1.248
0.076,-0.192,-1.016,0.028,-0.032,-1.240
0.192,0.024,-1.028,0.012,-0.008,-1.248
0.140,0.108,-1.048,0.076,0.096,-1.240
0.092,-0.156,-1.016,0.024,0.180,-1.236
0.040,-0.224,-1.012,0.036,0.108,-1.244
0.116,-0.180,-1.016,0.024,-0.112,-1.252
0.048,-0.136,-1.024,0.068,0.232,-1.232
0.056,-0.136,-1.020,0.080,0.264,-1.228
0.008,-0.256,-1.008,0.004,-0.072,-1.256
0.052,-0.204,-1.012,0.056,0.156,-1.236
0.108,-0.060,-1.024,0.044,0.104,-1.240
0.048,-0.064,-1.044,0.000,-0.068,-1.252
0.084,-0.104,-1.024,0.076,0.156,-1.240
-0.016,-0.208,-1.020,0.088,0.192,-1.240
0.032,-0.276,-1.004,0.020,-0.056,-1.256
0.084,-0.120,-1.024,0.060,0.216,-1.240
0.116,-0.112,-1.024,0.052,0.208,-1.244
0.136,-0.160,-1.008,-0.004,-0.120,-1.256
0.072,-0.032,-1.028,0.020,0.156,-1.240
0.128,0.048,-1.036,0.028,0.172,-1.244
0.036,-0.256,-1.004,0.072,0.044,-1.248
0.064,-0.180,-1.016,0.040,0.204,-1.244
0.060,-0.208,-1.016,0.024,0.144,-1.248
0.036,-0.048,-1.032,0.004,-0.028,-1.248
0.068,-0.124,-1.020,0.036,0.052,-1.236
0.016,-0.128,-1.032,0.036,0.064,-1.240
0.116,-0.084,-1.024,0.076,0.160,-1.240
0.088,-0.072,-1.032,0.036,0.072,-1.252
0.088,-0.180,-1.016,0.032,-0.020,-1.244
0.088,-0.132,-1.020,0.028,0.112,-1.240
0.016,-0.132,-1.024,0.012,-0.048,-1.252
0.064,-0.172,-1.020,0.008,-0.092,-1.256
0.036,-0.164,-1.024,0.080,0.264,-1.236
0.100,-0.052,-1.040,0.020,-0.064,-1.252
0.088,-0.136,-1.020,0.020,-0.084,-1.256
0.044,-0.072,-1.032,0.064,0.224,-1.236
0.032,-0.116,-1.032,0.000,-0.104,-1.260
0.016,-0.132,-1.024,-0.008,-0.140,-1.256
0.080,-0.168,-1.020,0.056,0.244,-1.232
0.068,-0.152,-1.024,0.016,-0.172,-1.256
0.092,-0.140,-1.020,0.024,-0.136,-1.256
0.128,-0.140,-1.012,0.028,0.224,-1.240
0.116,-0.132,-1.020,0.028,-0.092,-1.248
0.176,0.012,-1.024,0.020,-0.028,-1.244
0.160,0.116,-1.044,0.076,0.112,-1.244
0.068,-0.264,-1.004,0.044,0.148,-1.228
0.044,-0.160,-1.024,0.040,0.028,-1.232
0.048,-0.128,-1.028,0.048,0.008,-1.232
0.040,-0.180,-1.020,0.044,0.156,-1.240
-0.012,-0.272,-1.016,0.056,0.112,-1.240
0.080,-0.108,-1.020,-0.008,0.004,-1.244
0.136,0.012,-1.032,0.040,-0.036,-1.244
0.104,-0.016,-1.040,0.052,0.008,-1.248
0.060,-0.220,-1.012,0.064,0.144,-1.236
0.016,-0.204,-1.016,0.040,0.028,-1.248
0.084,-0.192,-1.016,0.044,0.028,-1.248
0.160,-0.048,-1.024,0.000,0.028,-1.252
0.116,-0.068,-1.028,0.040,0.036,-1.248
0.088,-0.124,-1.020,0.044,0.076,-1.244
0.044,-0.108,-1.028,0.052,0.080,-1.236
0.092,-0.140,-1.020,0.044,0.120,-1.236
0.148,-0.148,-1.012,0.056,0.140,-1.244
0.144,-0.084,-1.020,-0.008,-0.120,-1.260
